,year,artist.inverted,track,time,genre,rank,date,id
3341,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,3.0,2000-04-29,43
3342,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,,2000-04-08,43
3343,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,16.0,2000-03-25,43
3344,2000,"Brock, Chad",Yes!,3:22,Country,66.0,2000-04-22,45
3345,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3346,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3347,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3348,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3349,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3350,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3351,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3352,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3353,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3354,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3355,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3356,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3357,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3358,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3359,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3360,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-19,46
3361,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3362,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3363,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3364,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3365,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3366,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3367,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3368,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3369,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3370,2000,"Brock, Chad",Yes!,3:22,Country,45.0,2000-04-08,45
3371,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,75.0,2000-01-08,46
3372,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3373,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3374,2000,"Brock, Chad",Yes!,3:22,Country,32.0,2000-06-03,45
3375,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3376,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3377,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3378,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3379,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3380,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3381,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3382,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3383,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3384,2000,"Brock, Chad",Yes!,3:22,Country,53.0,2000-04-08,45
3385,2000,"Brock, Chad",Yes!,3:22,Country,47.0,2000-05-13,45
3386,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3387,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3388,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3389,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3390,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3391,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3392,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3393,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3394,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3395,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3396,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3397,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3398,2000,"Brock, Chad",Yes!,3:22,Country,50.0,2000-04-08,45
3399,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3400,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3401,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3402,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3403,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3404,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3405,2000,"Brock, Chad",Yes!,3:22,Country,61.0,2000-04-29,45
3406,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3407,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3408,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3409,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3410,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3411,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3412,2000,"Brock, Chad",Yes!,3:22,Country,59.0,2000-05-06,45
3413,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3414,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3415,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3416,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3417,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3418,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3419,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3420,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3421,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3422,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3423,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3424,2000,"Brock, Chad",Yes!,3:22,Country,27.0,2000-04-08,45
3425,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3426,2000,"Brock, Chad",Yes!,3:22,Country,27.0,2000-04-08,45
3427,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3428,2000,"Brock, Chad",Yes!,3:22,Country,22.0,2000-04-08,45
3429,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3430,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3431,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3432,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3433,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3434,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3435,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-13,45
3436,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3437,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3438,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3439,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,92.0,2000-01-15,46
3440,2000,"Brock, Chad",Yes!,3:22,Country,39.0,2000-05-20,45
3441,2000,"Brock, Chad",Yes!,3:22,Country,39.0,2000-04-08,45
3442,2000,"Brock, Chad",Yes!,3:22,Country,33.0,2000-05-27,45
3443,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3444,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3445,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-05,46
3446,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3447,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3448,2000,"Brock, Chad",Yes!,3:22,Country,31.0,2000-04-08,45
3449,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3450,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3451,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3452,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3453,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3454,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3455,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3456,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3457,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3458,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3459,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3460,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3461,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3462,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3463,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3464,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3465,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3466,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3467,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-20,45
3468,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3469,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3470,2000,"Brock, Chad",Yes!,3:22,Country,59.0,2000-04-15,45
3471,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3472,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-12,46
3473,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-22,45
3474,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-29,45
3475,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-02-26,46
3476,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3477,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-15,46
3478,2000,"Brock, Chad",Yes!,3:22,Country,28.0,2000-04-08,45
3479,2000,"Brock, Chad",Yes!,3:22,Country,90.0,2000-04-08,45
3480,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3481,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3482,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3483,2000,"Brock, Chad",Yes!,3:22,Country,77.0,2000-04-15,45
3484,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3485,2000,"Brock, Chad",Yes!,3:22,Country,,2000-04-15,45
3486,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3487,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,93.0,2000-01-01,46
3488,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3489,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-29,46
3490,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-01,46
3491,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-08,46
3492,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3493,2000,"Brock, Chad",Yes!,3:22,Country,31.0,2000-04-08,45
3494,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,,2000-01-22,46
3495,2000,"Brock, Chad",Yes!,3:22,Country,,2000-05-06,45
3496,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3497,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3498,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3499,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3500,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3501,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3502,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3503,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3504,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3505,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3506,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3507,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,68.0,2000-06-10,47
3508,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3509,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3510,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3511,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3512,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3513,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3514,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3515,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3516,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,55.0,2000-06-10,47
3517,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3518,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3519,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3520,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3521,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3522,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,85.0,2000-06-24,47
3523,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3524,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3525,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3526,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3527,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,85.0,2000-07-01,47
3528,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3529,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3530,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3531,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3532,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3533,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,62.0,2000-06-10,47
3534,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3535,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,83.0,2000-07-15,47
3536,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3537,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,74.0,2000-07-29,47
3538,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3539,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3540,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3541,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3542,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,95.0,2000-06-10,47
3543,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3544,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3545,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,74.0,2000-08-05,47
3546,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3547,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,98.0,2000-06-10,47
3548,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3549,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3550,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,56.0,2000-06-10,47
3551,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-17,47
3552,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3553,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3554,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3555,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,62.0,2000-06-10,47
3556,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,100.0,2000-06-10,47
3557,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,85.0,2000-06-17,47
3558,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3559,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,71.0,2000-06-10,47
3560,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3561,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,82.0,2000-07-22,47
3562,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-15,47
3563,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,56.0,2000-06-10,47
3564,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-06-24,47
3565,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3566,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3567,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,83.0,2000-07-08,47
3568,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,86.0,2000-06-10,47
3569,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-22,47
3570,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-08,47
3571,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,,2000-07-01,47
3572,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3573,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3574,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3575,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3576,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3577,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3578,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3579,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3580,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3581,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3582,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,72.0,2000-03-04,48
3583,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3584,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3585,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3586,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3587,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3588,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3589,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3590,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3591,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3592,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,70.0,2000-03-11,48
3593,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3594,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3595,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3596,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3597,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,86.0,2000-02-19,48
3598,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3599,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3600,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3601,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3602,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3603,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3604,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3605,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3606,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3607,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3608,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3609,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-15,48
3610,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3611,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3612,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3613,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3614,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3615,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3616,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-08,48
3617,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3618,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3619,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3620,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3621,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3622,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3623,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3624,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,69.0,2000-03-18,48
3625,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3626,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3627,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-18,48
3628,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3629,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3630,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3631,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3632,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3633,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3634,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-26,48
3635,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,77.0,2000-03-25,48
3636,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3637,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3638,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3639,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-04,48
3640,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,81.0,2000-02-26,48
3641,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3642,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3643,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3644,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-02-19,48
3645,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-25,48
3646,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-03-11,48
3647,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,,2000-04-01,48
3648,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-19,49
3649,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-19,49
3650,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-01-29,49
3651,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-19,49
3652,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-03-04,49
3653,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-03-04,49
3654,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-03-11,49
3655,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-05,49
3656,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,92.0,2000-03-11,49
3657,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-19,49
3658,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-03-11,49
3659,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-05,49
3660,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,,2000-02-12,49
